"Player","Team","Experience","Minutes","Pace","PTS","AST","DREB","OREB","BLK","STL","TOV","FGA","FTA","FG3A","RimFGA","PF","date_of_projection"
"Al Horford","Boston Celtics","Vet",25,97.8,5.9,2.2,4.5,1.1,1.1,0.7,0.7,5.7,0.5,3.8,0.8,2,2023-11-02
"Mason Plumlee","Los Angeles Clippers","Vet",17.2,98.4,5.9,1.6,3.8,2,0.5,0.5,1,3.6,2.4,0,2.9,2.3,2023-11-02
"Jae'Sean Tate","Houston Rockets","Vet",15.1,97.9,5.9,1.6,1.8,0.9,0.2,0.5,1,5.1,1.4,1,1.9,2.5,2023-11-02
"Day'Ron Sharpe","Brooklyn Nets","Sophomore",13.9,98.7,5.9,0.9,2.6,1.9,0.8,0.4,1.1,4.4,1.5,0.3,3.1,2,2023-11-02
"Kris Dunn","Utah Jazz","Vet",14.8,100.2,5.8,2.8,2,0.3,0.2,0.8,1.2,5.1,1.2,0.9,1.3,1.6,2023-11-02
"Mitchell Robinson","New York Knicks","Vet",23.2,96.9,5.7,0.7,4.3,3.2,1.6,0.9,1,4.1,2.3,0,4,2.5,2023-11-02
"Tyus Jones","Washington Wizards","Vet",17,98.7,5.7,3.3,1.7,0.2,0.1,0.8,0.8,5.3,0.9,2.5,0.8,0.8,2023-11-02
"AJ Griffin","Atlanta Hawks","Rookie",13,99.8,5.6,0.7,1.2,0.4,0.2,0.4,0.5,4.6,0.7,2.3,0.7,1,2023-11-02
"Andre Drummond","Chicago Bulls","Vet",12.5,97.4,5.5,0.4,3.7,1.7,0.6,0.7,1,3.9,1.8,0,3.1,1.9,2023-11-02
"Grant Williams","Dallas Mavericks","Vet",18.6,98.4,5.5,1.2,2.3,0.8,0.4,0.4,0.8,4.4,1.1,2.8,0.9,2.1,2023-11-02
"Jalen Smith","Indiana Pacers","Vet",12,100.4,5.5,0.5,2.3,1.2,0.6,0.2,0.6,4.4,1.4,1.3,1.8,1.6,2023-11-02
"Jabari Walker","Portland Trail Blazers","Rookie",14.3,99.6,5.5,0.8,1.9,0.9,0.3,0.4,0.8,5,1.3,1.5,1.9,1.6,2023-11-02
"Josh Okogie","Phoenix Suns","Vet",16.4,98,5.4,1.1,1.6,1.1,0.3,0.7,0.7,4.1,2.1,1.8,1.3,1.7,2023-11-02
"Isaac Okoro","Cleveland Cavaliers","Vet",18.1,97.1,5.4,0.9,1.5,0.6,0.3,0.6,0.7,4.2,1.3,2,1.6,2,2023-11-02
"Josh Richardson","Miami Heat","Vet",16.4,98,5.4,1.2,1.5,0.4,0.2,0.7,0.7,4.9,0.7,2.6,0.6,1.5,2023-11-02
"Devonte' Graham","San Antonio Spurs","Vet",13.6,100,5.4,1.8,1.1,0.2,0.1,0.4,0.7,4.5,1.3,3.1,0.4,1,2023-11-02
"Jevon Carter","Chicago Bulls","Vet",15.5,98.6,5.3,1.6,1.4,0.3,0.2,0.6,0.7,5,0.5,3,0.4,1.4,2023-11-02
"Doug McDermott","San Antonio Spurs","Vet",11.7,100.5,5.3,0.7,1,0.3,0.1,0.2,0.5,4.5,0.6,2.7,0.9,1.2,2023-11-02
"Duane Washington Jr.","New York Knicks","Sophomore",9.8,99.2,5.3,1.3,0.9,0.1,0.1,0.3,0.7,4.9,0.7,2.3,0.9,0.8,2023-11-02
"Dwight Powell","Dallas Mavericks","Vet",15.8,96.8,5.2,0.8,2,1.6,0.3,0.5,0.8,3,2,0.1,2.4,2.7,2023-11-02
"Kevin Love","Miami Heat","Vet",13.5,98.2,5.2,0.9,3.3,0.7,0.2,0.3,0.7,4.4,0.9,3,0.5,1.3,2023-11-02
"Aaron Wiggins","Oklahoma City Thunder","Sophomore",14.4,98.3,5.2,0.7,1.4,0.7,0.2,0.4,0.7,4,0.9,1.3,1.7,1.4,2023-11-02
"Donte DiVincenzo","New York Knicks","Vet",15.7,99,5.1,2,1.9,0.7,0.1,0.8,1,4.3,0.9,2.8,0.8,1.3,2023-11-02
"Jalen McDaniels","Toronto Raptors","Vet",15,98.3,5.1,0.7,2.1,0.6,0.2,0.6,0.7,4.2,1.1,1.4,1.6,1.8,2023-11-02
"Cedi Osman","San Antonio Spurs","Vet",13.3,97.6,5.1,0.8,1.4,0.3,0.1,0.4,0.6,4.2,0.9,2.8,1,1.3,2023-11-02
"Kevon Looney","Golden State Warriors","Vet",20.1,99.5,5,1.9,5.2,3,0.5,0.6,0.8,3.8,1.6,0,2.7,2.6,2023-11-02
"Harry Giles III","Brooklyn Nets","Vet",12.8,98.2,5,1,3.4,1.2,0.5,0.4,0.8,4.4,1.1,1.2,1.4,1.9,2023-11-02
"Delon Wright","Washington Wizards","Vet",17.3,97.2,4.9,2.3,1.8,0.8,0.2,1.2,0.8,4.3,1,1.7,1,1.1,2023-11-02
"Nickeil Alexander-Walker","Minnesota Timberwolves","Vet",14.6,98.7,4.9,1.2,1.4,0.2,0.3,0.5,0.7,4.2,0.8,2.5,0.8,1.3,2023-11-02
"Alex Caruso","Chicago Bulls","Vet",19.9,96.8,4.7,2,1.9,0.6,0.6,1.1,0.9,4.4,1.1,2.3,1.1,2.1,2023-11-02
"Luka Garza","Minnesota Timberwolves","Sophomore",8.8,99.9,4.7,0.5,1.2,0.9,0.2,0.2,0.6,3.5,1.4,1.2,1.3,1.5,2023-11-02
"Jock Landale","Houston Rockets","Sophomore",12.1,98.6,4.7,0.7,2,1.3,0.3,0.3,0.6,3.5,1.2,0.4,1.5,1.6,2023-11-02
"Jaxson Hayes","Los Angeles Lakers","Vet",12.3,97.9,4.6,0.7,2,1,0.4,0.4,0.7,3,1.5,0.5,1.6,1.6,2023-11-02
"Matisse Thybulle","Portland Trail Blazers","Vet",18.6,99.1,4.5,0.9,1.6,0.6,0.5,1.2,0.6,4.3,0.7,2.5,1.3,1.8,2023-11-02
"Shake Milton","Minnesota Timberwolves","Vet",12.6,98.2,4.5,1.8,1.2,0.3,0.1,0.3,0.8,3.8,0.9,1.1,1.1,1.3,2023-11-02
"JT Thor","Charlotte Hornets","Sophomore",15.4,99.8,4.5,0.6,1.9,0.5,0.4,0.4,0.7,4.2,0.9,2.1,0.8,1.2,2023-11-02
"Joe Harris","Detroit Pistons","Vet",13.1,97.5,4.4,0.7,1.2,0.2,0.1,0.3,0.5,3.9,0.4,3.2,0.4,1.2,2023-11-02
"Cory Joseph","Golden State Warriors","Vet",13.8,98.2,4.4,2.1,1.1,0.2,0.1,0.5,0.7,4,0.8,2.2,0.5,1.2,2023-11-02
"Oshae Brissett","Boston Celtics","Vet",11.3,100.2,4.3,0.6,1.6,0.7,0.2,0.3,0.5,3.5,1.5,1.3,1.5,1,2023-11-02
"Thomas Bryant","Miami Heat","Vet",9.8,99.1,4.3,0.3,2.1,0.8,0.3,0.2,0.5,3.2,0.9,0.7,1.4,1.2,2023-11-02
"Larry Nance Jr.","New Orleans Pelicans","Vet",16.7,97.1,4.2,1.2,3,1.4,0.4,0.7,0.6,3.2,1,0.4,1.7,1.8,2023-11-02
"Gary Harris","Orlando Magic","Vet",14.6,98.9,4.2,0.6,1,0.2,0.1,0.6,0.4,3.7,0.5,2.8,0.4,1.4,2023-11-02
"Jae Crowder","Milwaukee Bucks","Vet",13.5,100.5,4.1,0.9,2,0.5,0.2,0.6,0.5,4,0.7,2.1,0.4,1.4,2023-11-02
"Danilo Gallinari","Washington Wizards","Vet",10.6,98.6,4.1,0.6,1.5,0.3,0.1,0.2,0.4,3.5,0.7,1.5,0.5,0.9,2023-11-02
"Isaiah Jackson","Indiana Pacers","Sophomore",10.2,100.9,4,0.4,1.7,1.1,0.9,0.3,0.6,2.9,1.3,0.1,2,1.6,2023-11-02
"Nicolas Batum","Los Angeles Clippers","Vet",16.2,98.5,3.9,1.1,2.1,0.5,0.4,0.6,0.5,3.5,0.4,2.9,0.3,1.4,2023-11-02
"Drew Eubanks","Phoenix Suns","Vet",11.4,98.2,3.9,0.8,2.1,0.9,0.7,0.3,0.7,3,1.1,0.4,1.3,1.4,2023-11-02
"Georges Niang","Cleveland Cavaliers","Vet",11.9,98.8,3.9,0.5,1.2,0.2,0.1,0.2,0.5,3.3,0.4,2.4,0.4,1.4,2023-11-02
"Tre Mann","Oklahoma City Thunder","Sophomore",9.3,99.2,3.9,1,1,0.2,0.1,0.3,0.6,3.5,0.6,1.6,0.6,0.9,2023-11-02
"Jeff Green","Houston Rockets","Vet",12.9,97.1,3.9,0.7,1.2,0.4,0.2,0.2,0.5,3,1,1.1,1.1,1.5,2023-11-02
"Reggie Bullock","Houston Rockets","Vet",16.8,97.4,3.8,0.8,1.8,0.2,0.1,0.4,0.4,3.6,0.4,3,0.3,1.4,2023-11-02
"Ziaire Williams","Memphis Grizzlies","Sophomore",9.5,98.7,3.8,0.6,1,0.3,0.1,0.3,0.6,3.7,0.7,1.7,1,1,2023-11-02
"Isaiah Hartenstein","New York Knicks","Vet",17.6,97.4,3.7,1.2,3.3,2,0.9,0.6,0.9,2.7,1,0.1,1.8,2.5,2023-11-02
"Maxi Kleber","Dallas Mavericks","Vet",16.5,96.9,3.7,1,2.2,0.7,0.5,0.3,0.6,3,0.7,2.1,0.7,1.8,2023-11-02
"Svi Mykhailiuk","Boston Celtics","Vet",8.5,98.8,3.7,0.8,0.7,0.2,0.1,0.3,0.5,3.2,0.6,1.7,0.7,0.6,2023-11-02
"Kenneth Lofton Jr.","Memphis Grizzlies","Rookie",7.3,97.3,3.7,0.6,1.2,0.7,0.1,0.2,0.5,3.2,1,0.7,1.4,1,2023-11-02
"Nassir Little","Phoenix Suns","Vet",10.3,98.3,3.7,0.5,1.3,0.4,0.2,0.2,0.4,3.3,0.6,1.7,0.8,0.9,2023-11-02
"R.J. Hampton","Miami Heat","Vet",9.8,98.4,3.7,0.5,1,0.2,0.1,0.3,0.5,3.1,0.9,1.5,0.5,0.9,2023-11-02
"Aleksej Pokusevski","Oklahoma City Thunder","Vet",9.6,99.4,3.6,0.9,1.6,0.6,0.5,0.3,0.7,3.1,0.6,1.3,1.1,0.9,2023-11-02
"Paul Reed","Philadelphia 76ers","Vet",9.6,96.6,3.5,0.4,1.9,1.3,0.5,0.5,0.6,2.6,0.7,0,1.9,1.5,2023-11-02
"Otto Porter Jr.","Toronto Raptors","Vet",12.6,98.2,3.5,0.7,1.8,0.6,0.2,0.6,0.5,3.1,0.7,1.5,0.6,1.1,2023-11-02
"Dario Saric","Golden State Warriors","Vet",8.8,99.1,3.5,0.5,1.6,0.6,0.1,0.3,0.5,2.7,0.7,1.3,0.7,1.2,2023-11-02
"Moses Brown","Portland Trail Blazers","Vet",9,98.6,3.5,0.4,2.2,1.1,0.5,0.2,0.6,2.6,1.2,0.4,1.5,1.3,2023-11-02
"Reggie Jackson","Denver Nuggets","Vet",8.9,97.3,3.5,1.2,0.7,0.1,0.1,0.3,0.7,3.1,0.4,1.6,0.4,0.8,2023-11-02
"Simone Fontecchio","Utah Jazz","Rookie",8.9,100.2,3.5,0.4,0.8,0.3,0.1,0.2,0.4,3.4,0.6,1.9,0.5,0.8,2023-11-02
"Cody Zeller","New Orleans Pelicans","Vet",9.8,97.5,3.4,0.5,1.9,1.1,0.2,0.3,0.6,2.5,1.1,0,1.5,1.7,2023-11-02
"Payton Pritchard","Boston Celtics","Vet",7.6,97.7,3.3,1,0.8,0.2,0,0.2,0.5,2.9,0.4,1.7,0.6,0.6,2023-11-02
"Jacob Gilyard","Memphis Grizzlies","Rookie",11,97.5,3.3,1.8,0.8,0.1,0,0.6,0.7,2.8,0.5,1.5,0.4,0.9,2023-11-02
"Troy Brown Jr.","Minnesota Timberwolves","Vet",12.2,98.8,3.2,0.7,1.7,0.4,0.1,0.4,0.4,3,0.4,1.7,0.7,0.9,2023-11-02
"Kira Lewis Jr.","New Orleans Pelicans","Vet",7.6,98.4,3.2,0.8,0.8,0.2,0.1,0.3,0.4,2.6,0.6,1.1,0.8,0.7,2023-11-02
"Christian Braun","Denver Nuggets","Rookie",10.3,97.6,3.2,0.5,1.1,0.5,0.2,0.4,0.5,2.4,0.8,0.5,1.3,1.1,2023-11-02
"Eugene Omoruyi","Washington Wizards","Sophomore",8.2,98,3.2,0.4,0.9,0.4,0.1,0.3,0.5,2.7,0.8,1.2,1,1.1,2023-11-02
"Patty Mills","Atlanta Hawks","Vet",9.4,98.1,3.2,0.8,0.6,0.1,0.1,0.2,0.4,3.1,0.4,2,0.2,0.7,2023-11-02
"Terry Taylor","Chicago Bulls","Sophomore",8.1,98.6,3.1,0.3,0.8,0.7,0.1,0.2,0.4,2.2,0.6,0.5,1.2,0.9,2023-11-02
"Lamar Stevens","Boston Celtics","Vet",9.8,98.4,3.1,0.4,1.5,0.5,0.2,0.3,0.4,2.7,0.6,0.8,0.9,1,2023-11-02
"Garrison Mathews","Atlanta Hawks","Vet",8.3,98,3,0.4,0.8,0.1,0.1,0.3,0.4,2.3,0.8,2.2,0.4,0.9,2023-11-02
"Chimezie Metu","Phoenix Suns","Vet",7.3,98.8,3,0.4,1.5,0.5,0.2,0.2,0.4,2.3,0.7,0.3,1.2,0.9,2023-11-02
