"Player","Team","Experience","Minutes","Pace","PTS","AST","DREB","OREB","BLK","STL","TOV","FGA","FTA","FG3A","RimFGA","PF","date_of_projection"
"Cole Swider","Miami Heat","Sophomore",2.2,99.2,0.9,0.2,0.3,0.1,0.1,0.1,0.1,0.9,0.1,0.6,0.1,0.2,2023-12-10
"Tre Mann","Oklahoma City Thunder","Vet",2,98.4,0.9,0.3,0.2,0,0,0.1,0.1,0.8,0.1,0.4,0.1,0.1,2023-12-10
"R.J. Hampton","Miami Heat","Vet",2.2,99.5,0.9,0.1,0.2,0,0,0.1,0.1,0.7,0.2,0.4,0.1,0.2,2023-12-10
"Charles Bassey","San Antonio Spurs","Vet",2.2,101.9,0.8,0.2,0.5,0.3,0.2,0.1,0.1,0.5,0.1,0,0.3,0.3,2023-12-10
"Oshae Brissett","Boston Celtics","Vet",2.2,99.8,0.8,0.1,0.3,0.2,0,0.1,0.1,0.6,0.3,0.3,0.2,0.2,2023-12-10
"Andre Jackson Jr.","Milwaukee Bucks","Rookie",2.7,101.5,0.8,0.2,0.3,0.2,0,0.1,0.1,0.6,0.1,0.3,0.2,0.4,2023-12-10
"Jeremiah Robinson-Earl","New Orleans Pelicans","Vet",2.2,102.1,0.8,0.1,0.3,0.2,0,0.1,0.1,0.7,0.1,0.3,0.2,0.2,2023-12-10
"Moussa Diabate","Los Angeles Clippers","Sophomore",1.8,97.9,0.7,0.1,0.2,0.2,0.1,0.1,0.1,0.6,0.3,0,0.3,0.2,2023-12-10
"Nah'Shon Hyland","Los Angeles Clippers","Vet",1.3,99.5,0.7,0.2,0.1,0,0,0,0.1,0.7,0.1,0.3,0.1,0.1,2023-12-10
"Sam Merrill","Cleveland Cavaliers","Vet",1.9,98.8,0.7,0.2,0.2,0,0,0.1,0.1,0.7,0.1,0.6,0.1,0.2,2023-12-10
"Kessler Edwards","Sacramento Kings","Vet",2.5,99.6,0.7,0.1,0.3,0.1,0,0.1,0.1,0.6,0.1,0.4,0.2,0.3,2023-12-10
"Kira Lewis Jr.","New Orleans Pelicans","Vet",1.6,101.1,0.7,0.2,0.1,0,0,0.1,0.1,0.6,0.1,0.2,0.2,0.1,2023-12-10
"Theo Maledon","Charlotte Hornets","Vet",2,100.8,0.7,0.3,0.2,0,0,0.1,0.1,0.7,0.2,0.3,0.2,0.2,2023-12-10
"Blake Wesley","San Antonio Spurs","Sophomore",2.1,100.5,0.7,0.4,0.2,0,0,0.1,0.2,0.7,0.2,0.2,0.2,0.2,2023-12-10
"Usman Garuba","Golden State Warriors","Vet",2.1,99.6,0.6,0.1,0.4,0.2,0.1,0.1,0.1,0.5,0.1,0.2,0.2,0.3,2023-12-10
"Wendell Moore Jr.","Minnesota Timberwolves","Sophomore",1.6,100.2,0.6,0.2,0.2,0,0,0.1,0.1,0.5,0.1,0.3,0.1,0.1,2023-12-10
"Dominick Barlow","San Antonio Spurs","Sophomore",1.9,99.6,0.6,0.1,0.3,0.2,0.1,0,0.1,0.5,0.2,0,0.3,0.2,2023-12-10
"TyTy Washington Jr.","Milwaukee Bucks","Sophomore",1.4,100.4,0.6,0.1,0.2,0,0,0.1,0.1,0.6,0.1,0.3,0.1,0.1,2023-12-10
"Admiral Schofield","Orlando Magic","Vet",1.6,100.4,0.6,0.1,0.2,0.1,0,0,0.1,0.5,0.1,0.3,0.1,0.2,2023-12-10
"Dereon Seabron","New Orleans Pelicans","Sophomore",1.7,101.9,0.6,0.1,0.2,0.1,0,0.1,0.1,0.5,0.2,0.1,0.2,0.2,2023-12-10
"Bruno Fernando","Atlanta Hawks","Vet",1.3,98.9,0.6,0.1,0.3,0.2,0.1,0,0.1,0.6,0.2,0.1,0.2,0.2,2023-12-10
"Justin Minaya","Portland Trail Blazers","Sophomore",2,98.7,0.6,0.1,0.2,0.1,0.1,0.1,0.1,0.5,0.1,0.3,0.1,0.2,2023-12-10
"Patrick Baldwin Jr.","Washington Wizards","Sophomore",1.4,100.6,0.6,0.1,0.3,0.1,0,0,0.1,0.5,0.1,0.3,0.1,0.1,2023-12-10
"Jordan Nwora","Indiana Pacers","Vet",1.3,103.2,0.6,0.1,0.2,0.1,0,0,0.1,0.6,0.1,0.3,0.2,0.1,2023-12-10
"Boban Marjanovic","Houston Rockets","Vet",1,98.3,0.5,0.1,0.2,0.1,0,0,0.1,0.4,0.1,0,0.2,0.1,2023-12-10
"Bol Bol","Phoenix Suns","Vet",1.4,99.9,0.5,0.1,0.3,0.1,0.1,0,0.1,0.5,0.1,0.2,0.1,0.1,2023-12-10
"Richaun Holmes","Dallas Mavericks","Vet",1.6,97.6,0.5,0.1,0.3,0.2,0.1,0,0.1,0.4,0.1,0,0.2,0.2,2023-12-10
"Nathan Knight","Boston Celtics","Vet",1.2,100.3,0.5,0.1,0.2,0.1,0,0,0.1,0.4,0.1,0.1,0.1,0.2,2023-12-10
"Dalano Banton","Boston Celtics","Vet",1.3,98.9,0.5,0.1,0.2,0.1,0,0,0.1,0.4,0.1,0.1,0.1,0.2,2023-12-10
"Thaddeus Young","Toronto Raptors","Vet",1.4,98.2,0.5,0.1,0.2,0.1,0,0.1,0.1,0.4,0.1,0.1,0.1,0.2,2023-12-10
"Oscar Tshiebwe","Indiana Pacers",NA,1.3,99.6,0.5,0.1,0.2,0.1,0,0,0.1,0.4,0.1,0.2,0.1,0.2,2023-12-10
"JT Thor","Charlotte Hornets","Vet",1.7,99.8,0.5,0.1,0.2,0.1,0,0,0,0.4,0.1,0.2,0.1,0.1,2023-12-10
"Hunter Tyson","Denver Nuggets","Rookie",1.4,99.1,0.5,0.1,0.2,0.1,0,0,0.1,0.4,0.1,0.2,0.1,0.2,2023-12-10
"Jalen McDaniels","Toronto Raptors","Vet",1.1,97.7,0.4,0.1,0.1,0,0,0,0,0.4,0.1,0.2,0.1,0.1,2023-12-10
"Terry Taylor","Chicago Bulls","Vet",0.9,99.2,0.4,0,0.1,0.1,0,0,0,0.3,0.1,0.1,0.1,0.1,2023-12-10
"Devonte' Graham","San Antonio Spurs","Vet",1,100.3,0.4,0.2,0.1,0,0,0,0.1,0.4,0.1,0.2,0,0.1,2023-12-10
"Sandro Mamukelashvili","San Antonio Spurs","Vet",0.9,100.9,0.4,0.1,0.2,0.1,0,0,0.1,0.3,0.1,0.1,0.1,0.1,2023-12-10
"Damian Jones","Cleveland Cavaliers","Vet",1.2,98.8,0.4,0.1,0.2,0.1,0.1,0,0.1,0.3,0.1,0.1,0.1,0.2,2023-12-10
"Jeenathan Williams","Houston Rockets","Sophomore",0.8,101,0.4,0.1,0.1,0,0,0,0,0.3,0.1,0.1,0.1,0.1,2023-12-10
"AJ Griffin","Atlanta Hawks","Sophomore",0.9,101.8,0.4,0,0.1,0,0,0,0,0.3,0,0.2,0,0.1,2023-12-10
"Xavier Moon","Los Angeles Clippers","Vet",1.1,99.1,0.4,0.2,0.1,0,0,0,0.1,0.4,0.1,0.1,0.1,0.1,2023-12-10
"P.J. Tucker","Los Angeles Clippers","Vet",2.6,98.4,0.4,0.1,0.3,0.2,0,0.1,0.1,0.3,0,0.2,0.1,0.4,2023-12-10
"Jermaine Samuels Jr.","Houston Rockets","Rookie",1.3,99.3,0.4,0.1,0.2,0.1,0,0,0.1,0.4,0.1,0.1,0.1,0.1,2023-12-10
"Kenyon Martin Jr.","Philadelphia 76ers","Vet",0.8,99.4,0.3,0,0.1,0.1,0,0,0,0.2,0.1,0.1,0.1,0.1,2023-12-10
"Jett Howard","Orlando Magic","Rookie",0.9,101.3,0.3,0.1,0.1,0,0,0,0.1,0.3,0.1,0.2,0.1,0.1,2023-12-10
"Jordan Miller","Los Angeles Clippers","Rookie",0.8,99.3,0.3,0.1,0.1,0,0,0,0,0.3,0.1,0.1,0.1,0.1,2023-12-10
"Jalen Pickett","Denver Nuggets","Rookie",0.8,98.1,0.3,0.1,0.1,0,0,0,0,0.3,0,0.2,0,0.1,2023-12-10
"Lamar Stevens","Boston Celtics","Vet",0.8,99.4,0.3,0,0.1,0.1,0,0,0,0.2,0.1,0.1,0.1,0.1,2023-12-10
"James Bouknight","Charlotte Hornets","Vet",0.8,99.8,0.3,0.1,0.1,0,0,0,0,0.3,0.1,0.2,0.1,0.1,2023-12-10
"Maxwell Lewis","Los Angeles Lakers","Rookie",1.1,98.8,0.3,0.1,0.1,0,0,0,0.1,0.3,0.1,0.1,0.1,0.1,2023-12-10
"Garrett Temple","Toronto Raptors","Vet",1.1,98.1,0.3,0.1,0.1,0,0,0,0,0.3,0,0.1,0.1,0.1,2023-12-10
"Robert Covington","Philadelphia 76ers","Vet",0.6,98,0.2,0,0.1,0,0,0,0,0.1,0,0.1,0,0.1,2023-12-10
"Haywood Highsmith","Miami Heat","Vet",0.7,98.9,0.2,0,0.1,0,0,0,0,0.2,0,0.1,0,0.1,2023-12-10
"Moses Brown","Portland Trail Blazers","Vet",0.6,98.3,0.2,0,0.1,0.1,0,0,0,0.2,0.1,0,0.1,0.1,2023-12-10
"Dalen Terry","Chicago Bulls","Sophomore",0.5,99,0.2,0,0.1,0,0,0,0,0.2,0.1,0.1,0.1,0.1,2023-12-10
"Svi Mykhailiuk","Boston Celtics","Vet",0.5,98,0.2,0,0,0,0,0,0,0.2,0,0.1,0,0,2023-12-10
"Saben Lee","Phoenix Suns","Vet",0.5,99.7,0.2,0.1,0,0,0,0,0,0.2,0.1,0.1,0.1,0,2023-12-10
"DaQuan Jeffries","New York Knicks","Vet",0.6,98.3,0.2,0,0.1,0,0,0,0,0.2,0.1,0.1,0,0.1,2023-12-10
"Isaiah Mobley","Cleveland Cavaliers","Sophomore",0.6,98.3,0.2,0,0.1,0,0,0,0,0.2,0.1,0.1,0.1,0.1,2023-12-10
"Jarace Walker","Indiana Pacers","Rookie",0.5,101.7,0.2,0,0.1,0,0,0,0,0.2,0,0.1,0.1,0.1,2023-12-10
"Gui Santos","Golden State Warriors","Rookie",0.5,99.5,0.2,0,0.1,0,0,0,0,0.2,0,0.1,0.1,0.1,2023-12-10
"Neemias Queta","Boston Celtics","Vet",0.5,98.6,0.2,0,0.1,0.1,0,0,0,0.2,0.1,0,0.1,0.1,2023-12-10
"Aleksej Pokusevski","Oklahoma City Thunder","Vet",0.4,97.9,0.2,0,0.1,0,0,0,0,0.1,0,0.1,0,0,2023-12-10
"Amir Coffey","Los Angeles Clippers","Vet",0.5,98,0.2,0,0,0,0,0,0,0.1,0,0,0,0,2023-12-10
"Miles McBride","New York Knicks","Vet",0.4,97.6,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0,2023-12-10
"Kris Dunn","Utah Jazz","Vet",0.2,102.9,0.1,0,0,0,0,0,0,0.1,0,0,0,0,2023-12-10
"Reggie Bullock","Houston Rockets","Vet",0.4,98.3,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0,2023-12-10
"Danuel House Jr.","Philadelphia 76ers","Vet",0.3,100.5,0.1,0,0,0,0,0,0,0.1,0,0,0,0,2023-12-10
"Vasilije Micic","Oklahoma City Thunder","Rookie",0.4,98.8,0.1,0.1,0,0,0,0,0,0.1,0,0.1,0,0,2023-12-10
"Marques Bolden","Milwaukee Bucks","Vet",0.4,100,0.1,0,0.1,0,0,0,0,0.1,0,0,0,0.1,2023-12-10
"Ben Sheppard","Indiana Pacers","Rookie",0.3,103.1,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0,2023-12-10
"Udoka Azubuike","Phoenix Suns","Vet",0.4,99.7,0.1,0,0.1,0,0,0,0,0.1,0,0,0.1,0,2023-12-10
"Leaky Black","Charlotte Hornets","Rookie",0.2,99.2,0.1,0,0,0,0,0,0,0.1,0,0,0,0,2023-12-10
"Kyrie Irving","Dallas Mavericks","Vet",0,100.1,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Steven Adams","Memphis Grizzlies","Vet",0,99.4,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Ja Morant","Memphis Grizzlies","Vet",0,101.7,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Larry Nance Jr.","New Orleans Pelicans","Vet",0,101.3,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Robert Williams III","Portland Trail Blazers","Vet",0,98.9,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"LaMelo Ball","Charlotte Hornets","Vet",0,102.4,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Jalen Johnson","Atlanta Hawks","Vet",0,103.8,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Lonzo Ball","Chicago Bulls","Vet",0,99.4,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Evan Mobley","Cleveland Cavaliers","Vet",0,99.7,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Brandon Clarke","Memphis Grizzlies","Vet",0,99.6,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Delon Wright","Washington Wizards","Vet",0,100.2,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Ryan Rollins","Washington Wizards","Sophomore",0,102.3,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Lindy Waters III","Oklahoma City Thunder","Vet",0,98.4,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Luke Kennard","Memphis Grizzlies","Vet",0,98.8,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Marcus Smart","Memphis Grizzlies","Vet",0,101.2,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Zach LaVine","Chicago Bulls","Vet",0,97.4,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Jalen Suggs","Orlando Magic","Vet",0,102.5,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Malcolm Brogdon","Portland Trail Blazers","Vet",0,98,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Jaden McDaniels","Minnesota Timberwolves","Vet",0,99.3,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Monte Morris","Detroit Pistons","Vet",0,99.1,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Alex Len","Sacramento Kings","Vet",0,100,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Ben Simmons","Brooklyn Nets","Vet",0,99.4,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Cody Martin","Charlotte Hornets","Vet",0,99,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Ish Wainright","Portland Trail Blazers","Vet",0,98.5,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Wendell Carter Jr.","Orlando Magic","Vet",0,100.1,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Lonnie Walker IV","Brooklyn Nets","Vet",0,99.8,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Josh Green","Dallas Mavericks","Vet",0,99.9,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Dylan Windler","New York Knicks","Vet",0,98.7,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Victor Oladipo","Houston Rockets","Vet",0,98.8,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Jay Huff","Denver Nuggets","Vet",0,99.6,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Josh Minott","Minnesota Timberwolves","Sophomore",0,100.4,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Jamal Cain","Miami Heat","Sophomore",0,97.8,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Skylar Mays","Portland Trail Blazers","Vet",0,97.3,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Jaden Springer","Philadelphia 76ers","Vet",0,98.9,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Mason Plumlee","Los Angeles Clippers","Vet",0,99.4,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Markquis Nowell","Toronto Raptors","Rookie",0,99.1,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Kevon Harris","Orlando Magic","Sophomore",0,99.2,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Christian Koloko","Toronto Raptors","Sophomore",0,98.9,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"JD Davison","Boston Celtics","Sophomore",0,99.1,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Kendall Brown","Indiana Pacers","Sophomore",0,99.9,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Frank Ntilikina","Charlotte Hornets","Vet",0,99.7,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Trevelin Queen","Orlando Magic","Vet",0,99.3,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Markelle Fultz","Orlando Magic","Vet",0,100.9,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Armoni Brooks","Brooklyn Nets","Vet",0,98,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Maxi Kleber","Dallas Mavericks","Vet",0,100,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Dru Smith","Miami Heat","Sophomore",0,98.5,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Jae Crowder","Milwaukee Bucks","Vet",0,102.2,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Nate Hinton","Houston Rockets","Vet",0,99.5,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"E.J. Liddell","New Orleans Pelicans","Sophomore",0,100.2,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Chris Livingston","Milwaukee Bucks","Rookie",0,99.2,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Stanley Umude","Detroit Pistons","Sophomore",0,101.7,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Omer Yurtseven","Utah Jazz","Vet",0,99.1,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Furkan Korkmaz","Philadelphia 76ers","Vet",0,100.8,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Jalen Duren","Detroit Pistons","Sophomore",0,102,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Jock Landale","Houston Rockets","Vet",0,100.9,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Nikola Jovic","Miami Heat","Sophomore",0,99,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Dariq Whitehead","Brooklyn Nets","Rookie",0,99.5,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Amari Bailey","Charlotte Hornets","Rookie",0,100,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Jordan Ford","Sacramento Kings","Rookie",0,99.5,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Vlatko Cancar","Denver Nuggets","Vet",0,99,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Kobe Bufkin","Atlanta Hawks","Rookie",0,100,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Justin Lewis","Chicago Bulls",NA,0,99.4,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Jalen Wilson","Brooklyn Nets","Rookie",0,99.8,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Rayan Rupert","Portland Trail Blazers","Rookie",0,97.6,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Josh Christopher","Utah Jazz","Vet",0,99.8,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Charles Brown Jr.","New York Knicks","Vet",0,99.2,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Jared Rhoden","Detroit Pistons","Sophomore",0,99.4,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Evan Fournier","New York Knicks","Vet",0,98.9,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Lester Quinones","Golden State Warriors","Sophomore",0,99,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Jericho Sims","New York Knicks","Vet",0,97.5,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Onuralp Bitim","Chicago Bulls","Rookie",0,99.2,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Braxton Key","Denver Nuggets","Vet",0,99.8,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Terquavion Smith","Philadelphia 76ers",NA,0,99.6,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Matt Ryan","New Orleans Pelicans","Vet",0,102.6,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Luka Samanic","Utah Jazz","Vet",0,101.3,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Micah Potter","Utah Jazz","Vet",0,100,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Ricky Council IV","Philadelphia 76ers",NA,0,99.4,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Cam Whitmore","Houston Rockets","Rookie",0,99,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Malcolm Cazalon","Detroit Pistons","Rookie",0,99.7,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Thomas Bryant","Miami Heat","Vet",0,98.7,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Jake LaRavia","Memphis Grizzlies","Sophomore",0,101.3,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Miles Norris","Atlanta Hawks",NA,0,99.4,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Nick Smith Jr.","Charlotte Hornets","Rookie",0,99.8,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Jalen Slawson","Sacramento Kings","Rookie",0,99.6,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Brice Sensabaugh","Utah Jazz","Rookie",0,99.7,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Amen Thompson","Houston Rockets","Rookie",0,98.7,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Greg Brown III","Dallas Mavericks","Vet",0,99.8,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Javonte Smart","Philadelphia 76ers","Vet",0,99.4,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Brandon Boston Jr.","Los Angeles Clippers","Vet",0,99.5,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Ty Jerome","Cleveland Cavaliers","Vet",0,99.3,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Jordan Walsh","Boston Celtics",NA,0,99.2,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Jaylen Clark","Minnesota Timberwolves",NA,0,99.5,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Ryan Arcidiacono","New York Knicks","Vet",0,97.8,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Keyontae Johnson","Oklahoma City Thunder","Rookie",0,99.3,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Sir'Jabari Rice","San Antonio Spurs",NA,0,99.5,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Jaylen Martin","New York Knicks",NA,0,99.6,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Ricky Rubio","Cleveland Cavaliers","Vet",0,98.4,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Isaiah Wong","Indiana Pacers",NA,0,99.5,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Dexter Dennis","Dallas Mavericks","Rookie",0,100.1,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Javon Freeman-Liberty","Toronto Raptors",NA,0,99.2,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Seth Lundy","Atlanta Hawks",NA,0,99.4,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Trayce Jackson-Davis","Golden State Warriors","Rookie",0,101.8,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Keon Johnson","Brooklyn Nets","Vet",0,99.4,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Colby Jones","Sacramento Kings","Rookie",0,98.4,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Daishen Nix","Minnesota Timberwolves","Vet",0,98.9,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Jerome Robinson","Golden State Warriors","Vet",0,99.6,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Jacob Toppin","New York Knicks","Rookie",0,99.4,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Zeke Nnaji","Denver Nuggets","Vet",0,97.3,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Adama Sanogo","Chicago Bulls",NA,0,99.6,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Lindell Wigginton","Milwaukee Bucks","Vet",0.1,100.1,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Joshua Primo","Los Angeles Clippers","Vet",0,99.8,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"D'Moi Hodge","Los Angeles Lakers","Rookie",0,99.7,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Mouhamed Gueye","Atlanta Hawks","Rookie",0,99.7,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"GG Jackson","Memphis Grizzlies","Rookie",0,100.4,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Emoni Bates","Cleveland Cavaliers","Rookie",0,99,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Johnny Davis","Washington Wizards","Sophomore",0,102.5,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Gradey Dick","Toronto Raptors","Rookie",0,98.5,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Thanasis Antetokounmpo","Milwaukee Bucks","Vet",0.1,99.5,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Alex Fudge","Los Angeles Lakers","Rookie",0,99.7,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Collin Gillespie","Denver Nuggets","Sophomore",0,99.3,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Leonard Miller","Minnesota Timberwolves","Rookie",0,100.6,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Noah Clowney","Brooklyn Nets","Rookie",0,99.3,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Sidy Cissoko","San Antonio Spurs","Rookie",0,100.1,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Robin Lopez","Milwaukee Bucks","Vet",0,99,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Charles Bediako","San Antonio Spurs",NA,0,99.6,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Olivier Sarr","Oklahoma City Thunder","Vet",0,99.6,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Johnny Juzang","Utah Jazz","Sophomore",0,100.6,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
"Colin Castleton","Los Angeles Lakers","Rookie",0,98.7,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-10
