"Player","Team","Experience","Minutes","Pace","PTS","AST","DREB","OREB","BLK","STL","TOV","FGA","FTA","FG3A","RimFGA","PF","date_of_projection"
"Aaron Gordon","Denver Nuggets","Vet",1.1,96,0.5,0.1,0.1,0.1,0,0,0.1,0.3,0.1,0.1,0.2,0.1,2024-06-30
"Dwight Powell","Dallas Mavericks","Vet",2.2,98,0.5,0.2,0.3,0.2,0.1,0.1,0.1,0.3,0.2,0,0.3,0.3,2024-06-30
"Dennis Smith Jr.","Brooklyn Nets","Vet",1.6,93.9,0.5,0.3,0.2,0.1,0,0.1,0.1,0.5,0.1,0.2,0.2,0.2,2024-06-30
"Delon Wright","Miami Heat","Vet",1.9,94.5,0.5,0.2,0.2,0.1,0,0.1,0.1,0.5,0.1,0.2,0.1,0.1,2024-06-30
"Moussa Diabate","Los Angeles Clippers","Sophomore",1.4,95.9,0.5,0.1,0.2,0.1,0,0,0.1,0.4,0.1,0.1,0.2,0.1,2024-06-30
"Ish Wainright","Phoenix Suns","Vet",1.5,96.9,0.5,0.1,0.2,0.1,0,0.1,0.1,0.4,0.1,0.3,0.1,0.2,2024-06-30
"Collin Gillespie","Denver Nuggets","Sophomore",1.2,96.3,0.5,0.2,0.1,0,0,0.1,0.1,0.4,0.1,0.2,0.1,0.1,2024-06-30
"Chuma Okeke","Orlando Magic","Vet",1.8,93.4,0.5,0.1,0.3,0.1,0,0.1,0.1,0.5,0.1,0.3,0.1,0.1,2024-06-30
"Wendell Moore Jr.","Minnesota Timberwolves","Sophomore",1.6,98.6,0.5,0.1,0.2,0,0,0.1,0.1,0.4,0.1,0.1,0.1,0.1,2024-06-30
"Dariq Whitehead","Brooklyn Nets","Rookie",1.4,97.3,0.5,0.1,0.2,0.1,0,0,0.1,0.4,0.1,0.2,0.1,0.1,2024-06-30
"Doug McDermott","Indiana Pacers","Vet",1.4,99.6,0.5,0.1,0.1,0,0,0,0,0.4,0,0.4,0,0.1,2024-06-30
"Alondes Williams","Miami Heat","Sophomore",1.3,96.2,0.5,0.1,0.1,0,0,0,0.1,0.4,0.1,0.2,0.1,0.1,2024-06-30
"Danilo Gallinari","Milwaukee Bucks","Vet",1.5,94.3,0.5,0.1,0.2,0.1,0,0,0.1,0.4,0.2,0.2,0.1,0.1,2024-06-30
"Admiral Schofield","Orlando Magic","Vet",1.6,95,0.5,0.1,0.2,0.1,0,0,0.1,0.5,0.1,0.3,0.1,0.2,2024-06-30
"Alex Fudge","Dallas Mavericks","Rookie",1.4,96.8,0.5,0.1,0.2,0.1,0,0,0.1,0.5,0.1,0.2,0.2,0.2,2024-06-30
"Thomas Bryant","Miami Heat","Vet",0.8,94.9,0.4,0,0.2,0.1,0,0,0,0.3,0.1,0.1,0.1,0.1,2024-06-30
"Keita Bates-Diop","Brooklyn Nets","Vet",1.4,93.9,0.4,0.1,0.2,0.1,0,0,0.1,0.3,0.1,0.1,0.1,0.1,2024-06-30
"Malcolm Hill","New Orleans Pelicans","Vet",1.2,96.6,0.4,0.1,0.2,0.1,0,0,0.1,0.4,0.1,0.2,0.1,0.1,2024-06-30
"Kendall Brown","Indiana Pacers","Sophomore",1.2,96,0.4,0.1,0.1,0.1,0,0,0.1,0.3,0.1,0,0.2,0.2,2024-06-30
"Emoni Bates","Cleveland Cavaliers","Rookie",1,95.3,0.4,0.1,0.1,0,0,0,0,0.4,0.1,0.2,0.1,0.1,2024-06-30
"Patty Mills","Miami Heat","Vet",1,94.9,0.4,0.1,0.1,0,0,0,0,0.3,0,0.2,0,0.1,2024-06-30
"Andrew Funk","Chicago Bulls","Rookie",1.2,96,0.4,0.1,0.1,0,0,0,0.1,0.4,0.1,0.2,0.1,0.1,2024-06-30
"Jules Bernard","Washington Wizards","Rookie",0.9,97.7,0.4,0.1,0.1,0.1,0,0,0,0.3,0.1,0.2,0.1,0.1,2024-06-30
"Adama Sanogo","Chicago Bulls","Rookie",1,96.2,0.4,0.1,0.2,0.1,0,0,0.1,0.3,0.1,0.1,0.1,0.1,2024-06-30
"Skylar Mays","Los Angeles Lakers","Vet",1.1,94.6,0.4,0.2,0.1,0,0,0,0.1,0.4,0.1,0.1,0.1,0.1,2024-06-30
"Andre Jackson Jr.","Milwaukee Bucks","Rookie",1.6,96.4,0.4,0.1,0.2,0.1,0,0,0.1,0.3,0.1,0.1,0.1,0.2,2024-06-30
"Markieff Morris","Dallas Mavericks","Vet",1.2,97.5,0.4,0.1,0.2,0,0,0,0.1,0.4,0,0.2,0,0.1,2024-06-30
"Henri Drell","Chicago Bulls","Rookie",0.9,96.2,0.3,0.1,0.1,0.1,0,0,0.1,0.3,0.1,0.1,0.1,0.1,2024-06-30
"Jacob Toppin","New York Knicks","Rookie",0.7,94.6,0.3,0,0.1,0,0,0,0,0.2,0.1,0.1,0.1,0.1,2024-06-30
"Bismack Biyombo","Oklahoma City Thunder","Vet",1.6,96.5,0.3,0.1,0.3,0.1,0.1,0,0.1,0.3,0.1,0,0.1,0.2,2024-06-30
"Jett Howard","Orlando Magic","Rookie",0.8,96.9,0.3,0,0.1,0,0,0,0,0.3,0.1,0.2,0.1,0.1,2024-06-30
"Bryce McGowens","Charlotte Hornets","Sophomore",1,94.7,0.3,0.1,0.1,0,0,0,0,0.3,0.1,0.1,0.1,0.1,2024-06-30
"DeAndre Jordan","Denver Nuggets","Vet",1,95.2,0.3,0.1,0.2,0.1,0,0,0.1,0.2,0.1,0,0.2,0.1,2024-06-30
"Olivier-Maxence Prosper","Dallas Mavericks","Rookie",0.9,97.4,0.3,0.1,0.1,0.1,0,0,0,0.3,0.1,0.1,0.1,0.1,2024-06-30
"Ryan Rollins","Milwaukee Bucks","Sophomore",0.6,95.9,0.2,0.1,0.1,0,0,0,0,0.2,0.1,0.1,0.1,0.1,2024-06-30
"Jay Huff","Denver Nuggets","Vet",0.5,97.5,0.2,0,0.1,0,0,0,0,0.2,0,0.1,0,0.1,2024-06-30
"Jason Preston","Utah Jazz","Vet",0.6,97.3,0.2,0.1,0.1,0,0,0,0,0.2,0,0,0,0,2024-06-30
"Isaiah Mobley","Cleveland Cavaliers","Sophomore",0.5,94.5,0.2,0,0.1,0,0,0,0,0.1,0,0.1,0,0,2024-06-30
"Jerome Robinson","Golden State Warriors","Vet",0.5,96.1,0.2,0,0,0,0,0,0,0.2,0,0.1,0,0,2024-06-30
"Cole Swider","Miami Heat","Sophomore",0.6,95,0.2,0,0.1,0,0,0,0,0.2,0,0.2,0,0,2024-06-30
"Charles Brown Jr.","New York Knicks","Vet",0.6,95.3,0.2,0,0.1,0,0,0,0,0.2,0,0.1,0,0.1,2024-06-30
"Jericho Sims","New York Knicks","Vet",0.4,92.2,0.1,0,0.1,0,0,0,0,0,0,0,0,0,2024-06-30
"Leaky Black","Charlotte Hornets","Rookie",0.4,95,0.1,0,0.1,0,0,0,0,0.1,0,0,0,0,2024-06-30
"Jordan Miller","Los Angeles Clippers","Rookie",0.2,96.6,0.1,0,0,0,0,0,0,0.1,0,0,0,0,2024-06-30
"Chris Livingston","Milwaukee Bucks","Rookie",0.2,95.8,0.1,0,0,0,0,0,0,0.1,0,0,0,0,2024-06-30
"Adam Flagler","Oklahoma City Thunder",NA,0.3,96.2,0.1,0,0,0,0,0,0,0.1,0,0,0,0,2024-06-30
"Mouhamed Gueye","Atlanta Hawks","Rookie",0.4,97.2,0.1,0,0.1,0,0,0,0,0.1,0,0.1,0,0.1,2024-06-30
"Thanasis Antetokounmpo","Milwaukee Bucks","Vet",0.3,94.2,0.1,0,0,0,0,0,0,0.1,0,0,0,0,2024-06-30
"Wesley Matthews","Atlanta Hawks","Vet",0.3,96.1,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0,2024-06-30
"Kawhi Leonard","Los Angeles Clippers","Vet",0,94.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"LeBron James","Los Angeles Lakers","Vet",0,98.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Karl-Anthony Towns","Minnesota Timberwolves","Vet",0,94.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Julius Randle","New York Knicks","Vet",0,95.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Jakob Poeltl","Toronto Raptors","Vet",0,97.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Ja Morant","Memphis Grizzlies","Vet",0,97,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Brandon Ingram","New Orleans Pelicans","Vet",0,95.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Lauri Markkanen","Utah Jazz","Vet",0,99.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Desmond Bane","Memphis Grizzlies","Vet",0,99.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Alex Caruso","Chicago Bulls","Vet",0,95.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Steven Adams","Houston Rockets","Vet",0,96.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"LaMelo Ball","Charlotte Hornets","Vet",0,97.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Chris Boucher","Toronto Raptors","Vet",0,95.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Jaren Jackson Jr.","Memphis Grizzlies","Vet",0,97.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Robert Williams III","Portland Trail Blazers","Vet",0,96,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Trae Young","Atlanta Hawks","Vet",0,101,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Marcus Smart","Memphis Grizzlies","Vet",0,98,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Lonzo Ball","Chicago Bulls","Vet",0,96.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Scottie Barnes","Toronto Raptors","Vet",0,97.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Al Horford","Boston Celtics","Vet",0,94.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Alperen Sengun","Houston Rockets","Vet",0,97.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Kevin Huerter","Sacramento Kings","Vet",0,99.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Walker Kessler","Utah Jazz","Sophomore",0,96.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Jarred Vanderbilt","Los Angeles Lakers","Vet",0,98.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Robert Covington","Philadelphia 76ers","Vet",0,95.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Immanuel Quickley","Toronto Raptors","Vet",0,98.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Onyeka Okongwu","Atlanta Hawks","Vet",0,98.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"JD Davison","Boston Celtics","Sophomore",0,95.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"John Konchar","Memphis Grizzlies","Vet",0,94.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Christian Wood","Los Angeles Lakers","Vet",0,97.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Matisse Thybulle","Portland Trail Blazers","Vet",0,95.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Zach LaVine","Chicago Bulls","Vet",0,95.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Charles Bassey","San Antonio Spurs","Vet",0,97.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Duncan Robinson","Miami Heat","Vet",0,94.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Nicolas Claxton","Brooklyn Nets","Vet",0,95.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Dorian Finney-Smith","Brooklyn Nets","Vet",0,94.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Andrew Wiggins","Golden State Warriors","Vet",0,98.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Saddiq Bey","Atlanta Hawks","Vet",0,98,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Luke Kennard","Memphis Grizzlies","Vet",0,96.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Jae'Sean Tate","Houston Rockets","Vet",0,97.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Kris Dunn","Utah Jazz","Vet",0,98,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Tari Eason","Houston Rockets","Sophomore",0,96.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Toumani Camara","Portland Trail Blazers","Rookie",0,96.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Damian Jones","Cleveland Cavaliers","Vet",0,93.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Dereck Lively II","Dallas Mavericks","Rookie",0,97.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Jamal Cain","Miami Heat","Sophomore",0,96.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Usman Garuba","Golden State Warriors","Vet",0,95.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Mark Williams","Charlotte Hornets","Sophomore",0,96.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Cody Zeller","New Orleans Pelicans","Vet",0,97.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Orlando Robinson","Miami Heat","Sophomore",0,94.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Patrick Williams","Chicago Bulls","Vet",0,94.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Mike Muscala","Oklahoma City Thunder","Vet",0,96.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Malik Monk","Sacramento Kings","Vet",0,98.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Vince Williams Jr.","Memphis Grizzlies","Sophomore",0,95.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Malcolm Brogdon","Portland Trail Blazers","Vet",0,94.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Neemias Queta","Boston Celtics","Vet",0,94.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Saben Lee","Phoenix Suns","Vet",0,94.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Dario Saric","Golden State Warriors","Vet",0,95.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Isaiah Stewart","Detroit Pistons","Vet",0,99.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Marvin Bagley III","Washington Wizards","Vet",0,99.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Josh Green","Dallas Mavericks","Vet",0,98.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Jontay Porter","Toronto Raptors","Vet",0,99.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Ausar Thompson","Detroit Pistons","Rookie",0,98.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Naji Marshall","New Orleans Pelicans","Vet",0,95.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Tristan Thompson","Cleveland Cavaliers","Vet",0,93.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Anfernee Simons","Portland Trail Blazers","Vet",0,95.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Kyle Lowry","Philadelphia 76ers","Vet",0,94.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Santi Aldama","Memphis Grizzlies","Vet",0,96.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Lamar Stevens","Memphis Grizzlies","Vet",0,94.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Jalen Duren","Detroit Pistons","Sophomore",0,98.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Craig Porter","Cleveland Cavaliers","Rookie",0,93.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Cody Martin","Charlotte Hornets","Vet",0,94.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Ousmane Dieng","Oklahoma City Thunder","Sophomore",0,96.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Dylan Windler","Atlanta Hawks","Vet",0,96,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Terquavion Smith","Philadelphia 76ers","Rookie",0,98.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"John Collins","Utah Jazz","Vet",0,98.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Caleb Houstan","Orlando Magic","Sophomore",0,94.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Vlatko Cancar","Denver Nuggets","Vet",0,95.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Devin Vassell","San Antonio Spurs","Vet",0,99.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Boban Marjanovic","Houston Rockets","Vet",0.1,95.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Thaddeus Young","Phoenix Suns","Vet",0,96,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"DaQuan Jeffries","New York Knicks","Vet",0,96,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Simone Fontecchio","Detroit Pistons","Sophomore",0,101,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Mason Jones","Sacramento Kings","Vet",0,96.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Dominick Barlow","San Antonio Spurs","Sophomore",0,97.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Jalen Pickett","Denver Nuggets","Rookie",0,96.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Harry Giles III","Los Angeles Lakers","Vet",0,95.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Jordan Ford","Sacramento Kings","Rookie",0,95.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Trevelin Queen","Orlando Magic","Vet",0,95.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"AJ Griffin","Atlanta Hawks","Sophomore",0,98,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Jordan Walsh","Boston Celtics","Rookie",0,94.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Damion Lee","Phoenix Suns","Vet",0,95.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Keldon Johnson","San Antonio Spurs","Vet",0,100.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Jerami Grant","Portland Trail Blazers","Vet",0,95.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Tyus Jones","Washington Wizards","Vet",0,101.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Moses Brown","Portland Trail Blazers","Vet",0,97.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Landry Shamet","Washington Wizards","Vet",0,98.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Hunter Tyson","Denver Nuggets","Rookie",0,97.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Seth Curry","Charlotte Hornets","Vet",0,93.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Dereon Seabron","New Orleans Pelicans","Sophomore",0,96.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Jaylin Galloway","Milwaukee Bucks",NA,0,96,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Quentin Grimes","Detroit Pistons","Vet",0,96,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Jake LaRavia","Memphis Grizzlies","Sophomore",0,95.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Jaylen Clark","Minnesota Timberwolves",NA,0,96.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Kevon Harris","Orlando Magic","Sophomore",0,96.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Stanley Umude","Detroit Pistons","Sophomore",0,98.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Jaylen Martin","Brooklyn Nets",NA,0,96.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Brandon Williams","Dallas Mavericks","Vet",0,96.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Yuta Watanabe","Memphis Grizzlies","Vet",0,95.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Isaiah Wong","Indiana Pacers","Rookie",0,95.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Seth Lundy","Atlanta Hawks","Rookie",0,96.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Jordan Clarkson","Utah Jazz","Vet",0,97.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Daishen Nix","Minnesota Timberwolves","Vet",0,99.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"JT Thor","Charlotte Hornets","Vet",0,94.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Jermaine Samuels Jr.","Houston Rockets","Rookie",0,97.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Ibou Badji","Portland Trail Blazers","Sophomore",0,95.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Trent Forrest","Atlanta Hawks","Vet",0.1,94,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Drew Peterson","Boston Celtics","Rookie",0,96.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Tosan Evbuomwan","Detroit Pistons","Rookie",0,97.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Jalen Slawson","Sacramento Kings","Rookie",0,95,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Bilal Coulibaly","Washington Wizards","Rookie",0,100.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Quenton Jackson","Indiana Pacers","Sophomore",0,97.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Ziaire Williams","Memphis Grizzlies","Vet",0,96.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Jeremy Sochan","San Antonio Spurs","Sophomore",0,98.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Cedi Osman","San Antonio Spurs","Vet",0,100.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Kyle Kuzma","Washington Wizards","Vet",0,100,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"D.J. Carton","Toronto Raptors","Rookie",0,97.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Daniel Theis","Los Angeles Clippers","Vet",0,95.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Julian Phillips","Chicago Bulls","Rookie",0,95.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Oscar Tshiebwe","Indiana Pacers","Rookie",0,96.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Jordan Nwora","Toronto Raptors","Vet",0,98.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Evan Fournier","Detroit Pistons","Vet",0,97.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Gordon Hayward","Oklahoma City Thunder","Vet",0,96.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Greg Brown III","Dallas Mavericks","Vet",0,97.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Julian Strawther","Denver Nuggets","Rookie",0,96.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Olivier Sarr","Oklahoma City Thunder","Vet",0,95.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Pat Spencer","Golden State Warriors","Rookie",0,95.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Kobe Brown","Los Angeles Clippers","Rookie",0,94.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Amari Bailey","Charlotte Hornets","Rookie",0,95.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Xavier Moon","Los Angeles Clippers","Vet",0,95.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"James Johnson","Indiana Pacers","Vet",0,96.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"MarJon Beauchamp","Milwaukee Bucks","Sophomore",0,99.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Shaedon Sharpe","Portland Trail Blazers","Sophomore",0,96.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Josh Richardson","Miami Heat","Vet",0,94.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Shake Milton","New York Knicks","Vet",0,95.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Derrick Rose","Memphis Grizzlies","Vet",0,96.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"TyTy Washington Jr.","Milwaukee Bucks","Sophomore",0,96.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Kenneth Lofton Jr.","Utah Jazz","Sophomore",0.1,97.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Bennedict Mathurin","Indiana Pacers","Sophomore",0,98.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Keyontae Johnson","Oklahoma City Thunder","Rookie",0,95.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Jalen Hood-Schifino","Los Angeles Lakers","Rookie",0,95.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Joshua Primo","Los Angeles Clippers","Vet",0,96.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"David Roddy","Phoenix Suns","Sophomore",0,96.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Mamadi Diakite","New York Knicks","Vet",0,95.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Marques Bolden","Charlotte Hornets","Vet",0,95.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Patrick Beverley","Milwaukee Bucks","Vet",0,95.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
"Pete Nance","Cleveland Cavaliers","Rookie",0,93.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30
